OBJECTID,ZONING,SPECIAL,HOLD,BYLAWNO,DESCRIPT,LABEL,SHAPE_Length,SHAPE_Area,LASTUPDATE
2603,R3,,,,Residential Single Detached Dwelling Third Density,R3,294.393818253292,5494.58872848897,2022/04/26 14:49:10+00
2604,R3,,,,Residential Single Detached Dwelling Third Density,R3,313.519825246703,4062.31542010331,2022/04/26 14:49:10+00
2605,R3,,,,Residential Single Detached Dwelling Third Density,R3,548.005973569092,8536.10507101056,2022/04/26 14:49:10+00
2606,R3,,,,Residential Single Detached Dwelling Third Density,R3,218.944365539218,2117.94346177532,2022/04/26 14:49:10+00
2607,R3,,,,Residential Single Detached Dwelling Third Density,R3,213.360808041413,2452.62894141521,2022/04/26 14:49:10+00
2608,R3,,,,Residential Single Detached Dwelling Third Density,R3,972.112119236337,16858.2743108934,2022/04/26 14:49:10+00
2609,R3,,,,Residential Single Detached Dwelling Third Density,R3,1232.35364590903,20526.8534261222,2022/04/26 14:49:10+00
2610,R3,,,,Residential Single Detached Dwelling Third Density,R3,616.625292092099,8048.57512540454,2022/04/26 14:49:10+00
2611,R3,,,,Residential Single Detached Dwelling Third Density,R3,140.616599433402,1263.29627331728,2022/04/26 14:49:10+00
2612,R3,,,,Residential Single Detached Dwelling Third Density,R3,442.090371153066,6665.27489892571,2022/04/26 14:49:10+00
2613,R3,,,,Residential Single Detached Dwelling Third Density,R3,141.599786345917,1273.35024608809,2022/04/26 14:49:10+00
2614,R3,,,,Residential Single Detached Dwelling Third Density,R3,230.328756755671,2746.80976488242,2022/04/26 14:49:10+00
2615,R3,,,,Residential Single Detached Dwelling Third Density,R3,243.064347623123,2961.27802880743,2022/04/26 14:49:10+00
2616,R3,,,,Residential Single Detached Dwelling Third Density,R3,909.420460313361,15187.2655993716,2022/04/26 14:49:10+00
2617,R3,,,,Residential Single Detached Dwelling Third Density,R3,576.171895164457,12028.7500007947,2022/04/26 14:49:10+00
2618,R3,,,,Residential Single Detached Dwelling Third Density,R3,340.395951521491,4472.16365445616,2022/04/26 14:49:10+00
2619,R3,,,,Residential Single Detached Dwelling Third Density,R3,201.169396774814,2248.2773944988,2022/04/26 14:49:10+00
2620,R3,,,,Residential Single Detached Dwelling Third Density,R3,854.048652837149,14334.666883165,2022/04/26 14:49:10+00
2621,R3,,,,Residential Single Detached Dwelling Third Density,R3,580.257396314117,9085.86571662129,2022/04/26 14:49:10+00
2622,R3,,,,Residential Single Detached Dwelling Third Density,R3,289.060435318111,3438.27709040839,2022/04/26 14:49:10+00
2623,R3,,,,Residential Single Detached Dwelling Third Density,R3,441.383318252509,6673.84970953688,2022/04/26 14:49:10+00
2624,R3,,,,Residential Single Detached Dwelling Third Density,R3,659.799993792627,9893.86485380676,2022/04/26 14:49:10+00
2625,R3,,,,Residential Single Detached Dwelling Third Density,R3,439.86141562186,6256.92175998467,2022/04/26 14:49:10+00
2626,R3,,,,Residential Single Detached Dwelling Third Density,R3,210.106369203689,2348.26933594851,2022/04/26 14:49:10+00
2627,R3,,,,Residential Single Detached Dwelling Third Density,R3,485.056560256842,6989.03985459687,2022/04/26 14:49:10+00
2628,R3,,,,Residential Single Detached Dwelling Third Density,R3,610.599267223946,9764.78175910824,2022/04/26 14:49:10+00
2629,R3,,,,Residential Single Detached Dwelling Third Density,R3,228.673805842772,2869.34572040412,2022/04/26 14:49:10+00
2630,R3,,,,Residential Single Detached Dwelling Third Density,R3,147.144546602039,1335.43213209013,2022/04/26 14:49:10+00
2631,R3,,,,Residential Single Detached Dwelling Third Density,R3,220.358475007053,2769.17248247964,2022/04/26 14:49:10+00
2632,R3,,,,Residential Single Detached Dwelling Third Density,R3,147.482405679285,1176.70521769815,2022/04/26 14:49:10+00
2633,R3,,,,Residential Single Detached Dwelling Third Density,R3,769.886908491375,12206.8612487848,2022/04/26 14:49:10+00
2634,R3,,,,Residential Single Detached Dwelling Third Density,R3,864.364009079112,14479.6836023169,2022/04/26 14:49:10+00
2635,R3,,,,Residential Single Detached Dwelling Third Density,R3,374.391163894256,8170.4769960327,2022/04/26 14:49:10+00
2636,R3,,,,Residential Single Detached Dwelling Third Density,R3,307.460395413292,5754.08017035927,2022/04/26 14:49:10+00
2637,R3,,,,Residential Single Detached Dwelling Third Density,R3,1014.38199667572,17064.1932665256,2022/04/26 14:49:10+00
2638,R3,,,,Residential Single Detached Dwelling Third Density,R3,308.20204062297,5835.78323831197,2022/04/26 14:49:10+00
2639,R3,,,,Residential Single Detached Dwelling Third Density,R3,456.375346601656,8382.2365846042,2022/04/26 14:49:10+00
2640,R3,,,,Residential Single Detached Dwelling Third Density,R3,308.202239332558,5835.78537168163,2022/04/26 14:49:10+00
2641,R3,,,,Residential Single Detached Dwelling Third Density,R3,951.0704056881,17074.2336593226,2022/04/26 14:49:10+00
2642,R3,,,,Residential Single Detached Dwelling Third Density,R3,575.769485687381,10863.6627254011,2022/04/26 14:49:10+00
2643,R3,,,,Residential Single Detached Dwelling Third Density,R3,281.201563930772,3475.24033303529,2022/04/26 14:49:10+00
2644,R3,,,,Residential Single Detached Dwelling Third Density,R3,377.506019643826,8008.26572918857,2022/04/26 14:49:10+00
2645,R3,,,,Residential Single Detached Dwelling Third Density,R3,476.267252900084,7227.2225104236,2022/04/26 14:49:10+00
2646,R3,,,,Residential Single Detached Dwelling Third Density,R3,376.951739033959,5133.13490997448,2022/04/26 14:49:10+00
2647,R3,,,,Residential Single Detached Dwelling Third Density,R3,192.60154706513,2017.42691436904,2022/04/26 14:49:10+00
2648,R3,,,,Residential Single Detached Dwelling Third Density,R3,440.68249560617,11273.3263127063,2022/04/26 14:49:10+00
2649,R3,,,,Residential Single Detached Dwelling Third Density,R3,186.964745955518,2009.02914027849,2022/04/26 14:49:10+00
2650,R3,,,,Residential Single Detached Dwelling Third Density,R3,172.692768494553,1710.8309897178,2022/04/26 14:49:10+00
2651,R3,,,,Residential Single Detached Dwelling Third Density,R3,454.327302975253,11753.6011006397,2022/04/26 14:49:10+00
2652,R3,,,,Residential Single Detached Dwelling Third Density,R3,548.913294555288,7582.27209050338,2022/04/26 14:49:10+00
2653,R3,,,,Residential Single Detached Dwelling Third Density,R3,430.899824945035,5786.85906126244,2022/04/26 14:49:10+00
2654,R3,,,,Residential Single Detached Dwelling Third Density,R3,362.587636725939,5676.16414044056,2022/04/26 14:49:10+00
2655,R3,,,,Residential Single Detached Dwelling Third Density,R3,1091.51406367214,19853.7371465776,2022/04/26 14:49:10+00
2656,R3,,,,Residential Single Detached Dwelling Third Density,R3,487.751282512726,7207.33282514554,2022/04/26 14:49:10+00
2657,R3,,,,Residential Single Detached Dwelling Third Density,R3,292.211824190577,3740.77475881,2022/04/26 14:49:10+00
2658,R3,,,,Residential Single Detached Dwelling Third Density,R3,398.528261279307,5573.71941703823,2022/04/26 14:49:10+00
2659,R3,,,,Residential Single Detached Dwelling Third Density,R3,161.65278569256,1610.80811912266,2022/04/26 14:49:10+00
2660,R3,,,,Residential Single Detached Dwelling Third Density,R3,547.351509390526,10144.0288993159,2022/04/26 14:49:10+00
2661,R3,,,,Residential Single Detached Dwelling Third Density,R3,399.439026250346,8939.00313977301,2022/04/26 14:49:10+00
2662,R3,,,,Residential Single Detached Dwelling Third Density,R3,435.356941230939,6170.06127601174,2022/04/26 14:49:10+00
2663,R3,,,,Residential Single Detached Dwelling Third Density,R3,982.249853566413,18488.4740040703,2022/04/26 14:49:10+00
2664,R3,,,,Residential Single Detached Dwelling Third Density,R3,317.294053513875,3972.69446664229,2022/04/26 14:49:10+00
2665,R3,,,,Residential Single Detached Dwelling Third Density,R3,1166.41701999737,22507.1831830118,2022/04/26 14:49:10+00
2666,R3,,,,Residential Single Detached Dwelling Third Density,R3,143.647465811043,1283.89439022339,2025/07/22 11:51:37+00
2667,R3,,,,Residential Single Detached Dwelling Third Density,R3,360.009202194304,4883.3242010389,2022/04/26 14:49:10+00
2668,R3,,,,Residential Single Detached Dwelling Third Density,R3,459.368271829855,6932.50571505609,2022/04/26 14:49:10+00
2669,R3,,,,Residential Single Detached Dwelling Third Density,R3,598.918817062837,15632.9894540297,2022/04/26 14:49:10+00
2670,R3,,,,Residential Single Detached Dwelling Third Density,R3,794.133773159088,12247.299756814,2022/04/26 14:49:10+00
2671,R3,,,,Residential Single Detached Dwelling Third Density,R3,757.76762651989,13219.006486753,2022/04/26 14:49:10+00
2672,R3,,,,Residential Single Detached Dwelling Third Density,R3,259.640802432287,3231.04376641012,2022/04/26 14:49:10+00
2673,R3,,,,Residential Single Detached Dwelling Third Density,R3,494.971534323416,7493.99427177841,2022/04/26 14:49:10+00
2674,R3,,,,Residential Single Detached Dwelling Third Density,R3,619.640989695115,9742.90497675283,2022/04/26 14:49:10+00
2675,R3,,,,Residential Single Detached Dwelling Third Density,R3,385.202645283945,5351.03694581785,2022/04/26 14:49:10+00
2676,R3,,,,Residential Single Detached Dwelling Third Density,R3,813.497828417878,12803.8046646711,2022/04/26 14:49:10+00
2677,R3,,,,Residential Single Detached Dwelling Third Density,R3,310.455794113259,6072.95564047775,2022/04/26 14:49:10+00
2678,R3,,,,Residential Single Detached Dwelling Third Density,R3,300.313805522124,3895.50814572988,2022/04/26 14:49:10+00
2679,R3,,,,Residential Single Detached Dwelling Third Density,R3,1223.61040677602,20735.6446326819,2022/04/26 14:49:10+00
2680,R3,,,,Residential Single Detached Dwelling Third Density,R3,378.733905362164,8441.95083872698,2022/04/26 14:49:10+00
2681,R3,,,1995-198,Residential Single Detached Dwelling Third Density,R3,879.181611964091,13684.512828566,2022/04/26 14:49:10+00
2682,R3,,,,Residential Single Detached Dwelling Third Density,R3,1215.53529002756,23290.0827535091,2022/04/26 14:49:10+00
2683,R3,,,1995-198,Residential Single Detached Dwelling Third Density,R3,342.431301652188,4572.49012653073,2022/04/26 14:49:10+00
2684,R3,,,1995-198,Residential Single Detached Dwelling Third Density,R3,232.681842194801,3305.83141284108,2022/04/26 14:49:11+00
2685,R3,,,1995-198,Residential Single Detached Dwelling Third Density,R3,230.993133328793,2395.06808675083,2022/04/26 14:49:11+00
2686,R3,,,1995-198,Residential Single Detached Dwelling Third Density,R3,254.00193910295,4020.06235518627,2022/04/26 14:49:11+00
2687,R3,,,,Residential Single Detached Dwelling Third Density,R3,501.82982847826,7560.31803279187,2022/04/26 14:49:11+00
2688,R3,,,,Residential Single Detached Dwelling Third Density,R3,152.627508521374,1022.30004278826,2022/04/26 14:49:11+00
2689,R3,,,,Residential Single Detached Dwelling Third Density,R3,1143.46153344216,28268.1419830928,2022/04/26 14:49:11+00
2690,R3,,,,Residential Single Detached Dwelling Third Density,R3,231.201672523708,2394.2989899587,2022/04/26 14:49:11+00
2691,R3,,,,Residential Single Detached Dwelling Third Density,R3,1155.13445030467,21319.7521623753,2022/04/26 14:49:11+00
2692,R3,,,1995-198,Residential Single Detached Dwelling Third Density,R3,276.553033935909,4038.25767952988,2022/04/26 14:49:11+00
2693,R3,,,1995-198,Residential Single Detached Dwelling Third Density,R3,497.60427159255,12180.7953162561,2022/04/26 14:49:11+00
2694,R3,,,,Residential Single Detached Dwelling Third Density,R3,281.585612807768,4959.44066357143,2022/04/26 14:49:11+00
2695,R3,,,1995-198,Residential Single Detached Dwelling Third Density,R3,249.328498706209,3124.05896883081,2022/04/26 14:49:11+00
2696,R3,,,,Residential Single Detached Dwelling Third Density,R3,490.421229152658,7088.87236824763,2022/04/26 14:49:11+00
2697,R3,,,,Residential Single Detached Dwelling Third Density,R3,415.557230804923,5907.08317820315,2022/04/26 14:49:11+00
2698,R3,,,1995-198,Residential Single Detached Dwelling Third Density,R3,321.544899854036,4253.27005009619,2022/04/26 14:49:11+00
2699,R3,,,1995-198,Residential Single Detached Dwelling Third Density,R3,993.077511801465,19256.862457865,2022/04/26 14:49:11+00
2700,R3,,,,Residential Single Detached Dwelling Third Density,R3,439.55581031235,6080.49827499333,2022/04/26 14:49:11+00
2701,R3,,,2008-173,Residential Single Detached Dwelling Third Density,R3,118.664230371086,866.482627952417,2022/04/26 14:49:11+00
2702,R3,,,2009-152,Residential Single Detached Dwelling Third Density,R3,357.766337947371,5311.59731877631,2022/04/26 14:49:11+00
2703,R3,,,2009-152,Residential Single Detached Dwelling Third Density,R3,119.772274270468,915.742314001222,2022/04/26 14:49:11+00
2704,R3,,,1995-198,Residential Single Detached Dwelling Third Density,R3,198.115462473513,2409.34032844569,2022/04/26 14:49:11+00
2705,R3,,,2008-199 OMB DECISION PL070326,Residential Single Detached Dwelling Third Density,R3,117.616315370231,869.194547934677,2022/04/26 14:49:11+00
2706,R3,,,2008-199 OMB DECISION PL070326,Residential Single Detached Dwelling Third Density,R3,113.654825883588,801.802206724651,2022/04/26 14:49:11+00
2707,R3,,,"1995-197, 1995-198",Residential Single Detached Dwelling Third Density,R3,383.269556020956,8349.38581293177,2022/04/26 14:49:11+00
2708,R3,,,,Residential Single Detached Dwelling Third Density,R3,118.958304125031,870.727380051566,2022/04/26 14:49:11+00
2709,R3,,,,Residential Single Detached Dwelling Third Density,R3,263.391865305419,3151.06502486226,2022/04/26 14:49:11+00
2710,R3,,,"1995-197, 1995-198; 2008-199 OMB DECISION PL070326",Residential Single Detached Dwelling Third Density,R3,686.477348156876,15512.6479183794,2022/04/26 14:49:11+00
2711,R3,,,2008-199 OMB DECISION PL070326,Residential Single Detached Dwelling Third Density,R3,118.095131486991,467.496324145345,2022/04/26 14:49:11+00
2712,R3,,,,Residential Single Detached Dwelling Third Density,R3,637.557416654863,16843.2776508896,2022/04/26 14:49:11+00
2713,R3,,,,Residential Single Detached Dwelling Third Density,R3,542.720799436761,7984.58820589351,2022/04/26 14:49:11+00
2714,R3,,,2009-152,Residential Single Detached Dwelling Third Density,R3,258.148837440854,3377.72914191096,2022/04/26 14:49:11+00
2715,R3,,,,Residential Single Detached Dwelling Third Density,R3,319.510727300105,4917.48618940586,2022/04/26 14:49:11+00
2716,R3,,,1995-197,Residential Single Detached Dwelling Third Density,R3,201.020035139418,2173.89469579617,2022/04/26 14:49:11+00
2717,R3,,,2009-152,Residential Single Detached Dwelling Third Density,R3,114.800903551914,801.615253526522,2022/04/26 14:49:11+00
2718,R3,,,,Residential Single Detached Dwelling Third Density,R3,315.464627507075,4521.44392814282,2022/04/26 14:49:11+00
2719,R3,,,,Residential Single Detached Dwelling Third Density,R3,154.204572648246,1504.60107587503,2022/04/26 14:49:11+00
2720,R3,,,,Residential Single Detached Dwelling Third Density,R3,1001.7846118526,15624.2416667629,2022/04/26 14:49:11+00
2721,R3,,,,Residential Single Detached Dwelling Third Density,R3,200.982180138071,2134.64797095781,2022/04/26 14:49:11+00
2722,R3,,,,Residential Single Detached Dwelling Third Density,R3,995.556332332049,17598.0370261324,2022/04/26 14:49:11+00
2723,R3,,,1995-197,Residential Single Detached Dwelling Third Density,R3,229.362088222236,3200.68554901783,2022/04/26 14:49:11+00
2724,R3,,,1998-008,Residential Single Detached Dwelling Third Density,R3,405.651413180974,7931.16356537175,2022/04/26 14:49:11+00
2725,R3,,,,Residential Single Detached Dwelling Third Density,R3,500.500771449937,7217.28145268046,2022/04/26 14:49:11+00
2726,R3,,,1995-197,Residential Single Detached Dwelling Third Density,R3,229.36173867761,3200.67848879874,2022/04/26 14:49:11+00
2727,R3,,,,Residential Single Detached Dwelling Third Density,R3,198.981834373665,2177.20436029281,2022/04/26 14:49:11+00
2728,R3,,,1995-197,Residential Single Detached Dwelling Third Density,R3,200.014532951411,2222.41696530106,2022/04/26 14:49:11+00
2729,R3,,,,Residential Single Detached Dwelling Third Density,R3,623.045728206045,16756.2911033281,2022/04/26 14:49:11+00
2730,R3,,,1998-008,Residential Single Detached Dwelling Third Density,R3,239.469114700074,2944.74132538501,2022/04/26 14:49:11+00
2731,R3,,,1995-197,Residential Single Detached Dwelling Third Density,R3,200.010812778958,2222.1096603755,2022/04/26 14:49:11+00
2732,R3,,,,Residential Single Detached Dwelling Third Density,R3,488.843915048468,7029.64325548999,2022/04/26 14:49:11+00
2733,R3,,,1995-197,Residential Single Detached Dwelling Third Density,R3,597.797205617641,9997.07734064332,2022/04/26 14:49:11+00
2734,R3,,,,Residential Single Detached Dwelling Third Density,R3,863.773322166324,13978.5742078681,2022/04/26 14:49:11+00
2735,R3,,,1995-197,Residential Single Detached Dwelling Third Density,R3,409.300643306609,5204.72342348838,2022/04/26 14:49:11+00
2736,R3,,,1995-197,Residential Single Detached Dwelling Third Density,R3,626.21587222304,11388.4669889126,2022/04/26 14:49:11+00
2737,R3,,,1995-197,Residential Single Detached Dwelling Third Density,R3,656.972970497408,10266.2687882659,2022/04/26 14:49:11+00
2738,R3,,,1995-197,Residential Single Detached Dwelling Third Density,R3,495.644945223823,7702.0984689343,2022/04/26 14:49:11+00
2739,R3,,,1998-008,Residential Single Detached Dwelling Third Density,R3,786.659011344422,19040.6729149453,2022/04/26 14:49:11+00
2740,R3,,,2006-284,Residential Single Detached Dwelling Third Density,R3,321.070585236082,4814.13668490701,2022/04/26 14:49:11+00
2741,R3,,,,Residential Single Detached Dwelling Third Density,R3,217.087450660713,2576.51495413984,2022/04/26 14:49:11+00
2742,R3,,,2005-253,Residential Single Detached Dwelling Third Density,R3,190.937777787201,2106.15936961771,2022/04/26 14:49:11+00
2743,R3,,,,Residential Single Detached Dwelling Third Density,R3,437.637536376762,9837.14071001812,2022/04/26 14:49:11+00
2744,R3,,,1998-008,Residential Single Detached Dwelling Third Density,R3,2114.9310732706,39013.404885247,2022/04/26 14:49:11+00
2745,R3,,,,Residential Single Detached Dwelling Third Density,R3,293.021831696269,3816.387336838,2022/04/26 14:49:11+00
2746,R3,,,,Residential Single Detached Dwelling Third Density,R3,216.101577766971,2551.48145653913,2022/04/26 14:49:11+00
2747,R3,,,,Residential Single Detached Dwelling Third Density,R3,1123.96197197484,33423.1667229393,2022/04/26 14:49:11+00
2748,R3,,,2005-253,Residential Single Detached Dwelling Third Density,R3,418.607492164035,5705.61294075396,2022/04/26 14:49:11+00
2749,R3,,,,Residential Single Detached Dwelling Third Density,R3,97.9700111827788,509.689286938419,2022/04/26 14:49:11+00
2750,R3,,,,Residential Single Detached Dwelling Third Density,R3,914.191571868639,13931.3043646476,2022/04/26 14:49:11+00
2751,R3,,,,Residential Single Detached Dwelling Third Density,R3,457.421228258159,11989.4088740991,2022/04/26 14:49:11+00
2752,R3,,,1998-008,Residential Single Detached Dwelling Third Density,R3,1100.64271892108,19385.7510340554,2022/04/26 14:49:11+00
2753,R3,,,,Residential Single Detached Dwelling Third Density,R3,194.679300624435,2043.91586863874,2022/04/26 14:49:11+00
2754,R3,,,,Residential Single Detached Dwelling Third Density,R3,933.098315207302,17110.6245337108,2022/04/26 14:49:11+00
2755,R3,,,,Residential Single Detached Dwelling Third Density,R3,172.046531896298,1792.93167613163,2022/04/26 14:49:11+00
2756,R3,,,1998-008,Residential Single Detached Dwelling Third Density,R3,270.145942013875,3529.36470037421,2022/04/26 14:49:11+00
2757,R3,,,,Residential Single Detached Dwelling Third Density,R3,688.428927847654,10450.779692115,2022/04/26 14:49:11+00
2758,R3,,,,Residential Single Detached Dwelling Third Density,R3,908.227104684229,14458.2305028934,2022/04/26 14:49:11+00
2759,R3,,,,Residential Single Detached Dwelling Third Density,R3,437.506442537824,10956.1650608294,2022/04/26 14:49:11+00
2760,R3,,,,Residential Single Detached Dwelling Third Density,R3,472.906064717502,7343.46388222153,2022/04/26 14:49:11+00
2761,R3,,,,Residential Single Detached Dwelling Third Density,R3,358.939037039079,5157.34163824807,2022/04/26 14:49:11+00
2762,R3,,,,Residential Single Detached Dwelling Third Density,R3,542.019491568047,13855.8767132828,2022/04/26 14:49:11+00
2763,R3,,,,Residential Single Detached Dwelling Third Density,R3,755.522941671818,21753.7902593923,2022/04/26 14:49:11+00
2764,R3,,,,Residential Single Detached Dwelling Third Density,R3,181.920578699076,1957.69041165608,2022/04/26 14:49:11+00
2765,R3,,,,Residential Single Detached Dwelling Third Density,R3,128.123034023715,936.301062303752,2022/04/26 14:49:11+00
2766,R3,,,,Residential Single Detached Dwelling Third Density,R3,1428.73442788236,26437.1020906536,2022/04/26 14:49:11+00
2767,R3,,,,Residential Single Detached Dwelling Third Density,R3,425.659884000173,6772.33733940567,2022/04/26 14:49:11+00
2768,R3,,,,Residential Single Detached Dwelling Third Density,R3,769.260106851711,21939.7674895511,2022/04/26 14:49:11+00
2769,R3,,,,Residential Single Detached Dwelling Third Density,R3,437.346212141337,6246.06465517345,2022/04/26 14:49:11+00
2770,R3,,,,Residential Single Detached Dwelling Third Density,R3,282.211532799047,4967.3107853709,2022/04/26 14:49:11+00
2771,R3,,,,Residential Single Detached Dwelling Third Density,R3,149.543969997049,1395.58997658753,2022/04/26 14:49:12+00
2772,R3,,,,Residential Single Detached Dwelling Third Density,R3,861.417403301889,13124.3877875166,2022/04/26 14:49:12+00
2773,R3,,,,Residential Single Detached Dwelling Third Density,R3,460.886862031232,6842.05202779852,2022/04/26 14:49:12+00
2774,R3,,,,Residential Single Detached Dwelling Third Density,R3,654.96313236566,10368.4136303895,2022/04/26 14:49:12+00
2775,R3,,,,Residential Single Detached Dwelling Third Density,R3,861.566141882679,13541.0689292441,2022/04/26 14:49:12+00
2776,R3,,,,Residential Single Detached Dwelling Third Density,R3,1056.36000345365,20771.2560005273,2022/04/26 14:49:12+00
2777,R3,,,,Residential Single Detached Dwelling Third Density,R3,413.750665130441,9228.71140501924,2022/04/26 14:49:12+00
2778,R3,,,,Residential Single Detached Dwelling Third Density,R3,1341.75389545853,31246.3935735367,2022/04/26 14:49:12+00
2779,R3,,,,Residential Single Detached Dwelling Third Density,R3,497.05182960838,10802.6768118854,2022/04/26 14:49:12+00
2780,R3,,,,Residential Single Detached Dwelling Third Density,R3,475.123776770122,6921.13426131844,2022/04/26 14:49:12+00
2781,R3,(SP-101),,1995-197,Residential Single Detached Dwelling Third Density,R3 (SP-101) ,127.373389644866,999.872990430484,2022/04/26 14:49:12+00
2782,R3,(SP-108),,1996-093,Residential Single Detached Dwelling Third Density,R3 (SP-108) ,103.807360615014,568.762299826709,2022/04/26 14:49:12+00
2783,R3,(SP-108),,1996-093,Residential Single Detached Dwelling Third Density,R3 (SP-108) ,707.410282090127,11890.3113514254,2022/04/26 14:49:12+00
2784,R3,(SP-108),,1996-093,Residential Single Detached Dwelling Third Density,R3 (SP-108) ,163.845547437255,946.66080035397,2022/04/26 14:49:12+00
2785,R3,(SP-108),,1996-093,Residential Single Detached Dwelling Third Density,R3 (SP-108) ,164.0565525379,953.849924525982,2022/04/26 14:49:12+00
2786,R3,(SP-148),,1998-166,Residential Single Detached Dwelling Third Density,R3 (SP-148) ,130.876354010255,757.093444325648,2022/04/26 14:49:12+00
2787,R3,(SP-17),,1989-043,Residential Single Detached Dwelling Third Density,R3 (SP-17) ,761.427975388534,17785.5153961886,2022/04/26 14:49:12+00
2788,R3,(SP-176),,1999-080,Residential Single Detached Dwelling Third Density,R3 (SP-176) ,334.480022573284,4752.99924401338,2022/04/26 14:49:12+00
2789,R3,(SP-273),,2003-055,Residential Single Detached Dwelling Third Density,R3 (SP-273) ,221.778994652324,2665.96684020958,2022/04/26 14:49:12+00
2790,R3,(SP-273),,2003-055,Residential Single Detached Dwelling Third Density,R3 (SP-273) ,323.325636977477,4858.11805111469,2022/04/26 14:49:12+00
2791,R3,(SP-273),,2003-055,Residential Single Detached Dwelling Third Density,R3 (SP-273) ,749.274094588626,12158.7761242907,2022/04/26 14:49:12+00
2792,R3,(SP-275),,2003-055,Residential Single Detached Dwelling Third Density,R3 (SP-275) ,117.687152486694,790.611537199941,2022/04/26 14:49:12+00
2793,R3,(SP-275),,2003-055,Residential Single Detached Dwelling Third Density,R3 (SP-275) ,77.8447450308657,359.592556522596,2022/04/26 14:49:12+00
2794,R3,(SP-288),,2003-056,Residential Single Detached Dwelling Third Density,R3 (SP-288) ,267.629410189691,3594.06078026587,2022/04/26 14:49:12+00
2795,R3,(SP-289),,2003-056,Residential Single Detached Dwelling Third Density,R3 (SP-289) ,247.184231354446,2781.08961407432,2022/04/26 14:49:12+00
2796,R3,(SP-337),,2004-334,Residential Single Detached Dwelling Third Density,R3 (SP-337) ,317.883696254373,4826.69596394456,2022/04/26 14:49:12+00
2797,R2,(SP-352),,2005-253,Residential Single Detached Dwelling Second Density,R2 (SP-352),363.505387615885,5362.25835488604,2022/11/08 12:16:05+00
2798,R3,(SP-464),,"2011-126; 2014-094",Residential Single Detached Dwelling Third Density,R3 (SP-464) ,144.703903292352,1137.22383451636,2022/04/26 14:49:12+00
2799,R3,(SP-484),,2013-090,Residential Single Detached Dwelling Third Density,R3 (SP-484) ,110.849440103357,757.228535450301,2022/04/26 14:49:12+00
2800,R3,(SP-503),,2014-068,Residential Single Detached Dwelling Third Density,R3 (SP-503) ,160.871289552207,1584.68445661613,2022/04/26 14:49:12+00
2801,R3,(SP-503),,2014-068,Residential Single Detached Dwelling Third Density,R3 (SP-503) ,174.975098884434,1933.119106016,2022/04/26 14:49:12+00
2802,R3,(SP-522),,2015-077,Residential Single Detached Dwelling Third Density,R3 (SP-522) ,153.669454798588,1373.77517327571,2022/04/26 14:49:12+00
2803,R3,(SP-526),,2016-048,Residential Single Detached Dwelling Third Density,R3 (SP-526) ,190.830438497517,2261.34408538924,2022/04/26 14:49:12+00
2804,R3,(SP-526),,2016-048,Residential Single Detached Dwelling Third Density,R3 (SP-526) ,116.910879482048,708.072131915703,2022/04/26 14:49:12+00
2805,R3,(SP-526),,2016-048,Residential Single Detached Dwelling Third Density,R3 (SP-526) ,116.815998278704,707.179811133881,2022/04/26 14:49:12+00
2806,R3,(SP-526),,2016-048,Residential Single Detached Dwelling Third Density,R3 (SP-526) ,144.314573225394,1155.51433800084,2022/04/26 14:49:12+00
2807,R3,(SP-529-HC),,2016-059,Residential Single Detached Dwelling Third Density,R3 (SP-529-HC) ,187.597353060798,1746.07629615388,2022/04/26 14:49:12+00
2808,R3,(SP-529-HC),,2016-059,Residential Single Detached Dwelling Third Density,R3 (SP-529-HC) ,401.337358811397,6714.3426951242,2022/04/26 14:49:12+00
2809,R3,(SP-529-HC),,2016-059,Residential Single Detached Dwelling Third Density,R3 (SP-529-HC) ,543.849408617563,13278.2443010926,2022/04/26 14:49:12+00
2810,R3,(SP-529-HC),,2016-059,Residential Single Detached Dwelling Third Density,R3 (SP-529-HC) ,871.790544098228,19941.9288122936,2022/04/26 14:49:12+00
2811,R3,(SP-529-HC),,2016-059,Residential Single Detached Dwelling Third Density,R3 (SP-529-HC) ,553.776090403653,10321.1589397846,2022/04/26 14:49:12+00
2812,R3,(SP-554),,2017-129,Residential Single Detached Dwelling Third Density,R3 (SP-554) ,228.099418270952,2976.43242191468,2022/04/26 14:49:12+00
2813,R3,(SP-66),,1994-069,Residential Single Detached Dwelling Third Density,R3 (SP-66) ,106.139211892857,636.462322923962,2022/04/26 14:49:12+00
2814,R3,(SP-66),,1994-069,Residential Single Detached Dwelling Third Density,R3 (SP-66) ,100.470099713659,527.089241891759,2022/04/26 14:49:12+00
2815,R3,(SP-66),,1994-069,Residential Single Detached Dwelling Third Density,R3 (SP-66) ,170.880970123086,1055.53206763658,2022/04/26 14:49:12+00
2816,R3,(SP-66),,1994-069,Residential Single Detached Dwelling Third Density,R3 (SP-66) ,554.683420407761,9486.35499335693,2022/04/26 14:49:12+00
2817,R3,(SP-66),,1994-069,Residential Single Detached Dwelling Third Density,R3 (SP-66) ,107.256597172488,645.176715580061,2022/04/26 14:49:12+00
2818,R3,(SP-66),,1994-069,Residential Single Detached Dwelling Third Density,R3 (SP-66) ,140.07905081044,1249.72202086131,2022/04/26 14:49:12+00
